season,week,contestant_id,fan_percent,judge_percent,week_left,fan_rank,judge_rank,rank_rank,rev_rank_rank,percent_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated,placement_rank_rank,placement_percent_rank
22,2,Mischa Barton_S22,0.09054231337192033,0.0635593220338983,12,1,11,6,6,11,2,11,10,percentage,1,10,false,false,,
22,2,Nyle DiMarco_S22,0.07581824355307647,0.0847457627118644,12,11,6,11,2,10,3,8,10,percentage,1,10,false,false,,
22,2,Paige VanZant_S22,0.08428167003110063,0.1016949152542373,12,10,1,4,8,2,11,1,10,percentage,1,10,false,false,,
22,2,Von Miller_S22,0.08880670712748734,0.0847457627118644,12,3,6,3,10,5,8,5,10,percentage,1,10,false,false,,
22,2,Wanya Morris_S22,0.08795572632161881,0.1016949152542373,12,6,1,1,11,1,12,2,10,percentage,1,10,false,false,,
22,3,Antonio Brown_S22,0.09840727014683552,0.08438818565400844,11,1,9,4,8,7,5,8,10,percentage,1,10,false,false,,
22,3,Doug Flutie_S22,0.0960344576642463,0.08438818565400844,11,3,9,7,5,9,3,10,10,percentage,1,10,false,false,,
22,3,Ginger Zee_S22,0.09300284885872577,0.08860759493670886,11,8,6,9,2,8,4,6,10,percentage,1,10,false,false,,
22,3,Jodie Sweetin_S22,0.09537833141011488,0.0970464135021097,11,4,3,1,11,2,10,4,10,percentage,1,10,false,false,,
22,3,Kim Fields_S22,0.0941143655617304,0.09282700421940929,11,7,5,7,5,5,7,5,10,percentage,1,10,false,false,,
22,3,Marla Maples_S22,0.09693006880005345,0.08860759493670886,11,2,6,2,9,6,6,7,10,percentage,1,10,false,false,,
22,3,Mischa Barton_S22,0.06392016548612825,0.0759493670886076,11,11,11,11,1,11,1,11,10,percentage,1,10,true,true,,
22,3,Nyle DiMarco_S22,0.08170336812963504,0.10548523206751055,11,10,1,5,7,4,8,1,10,percentage,1,10,false,false,,
22,3,Paige VanZant_S22,0.09107718092163396,0.0970464135021097,11,9,3,7,5,3,9,3,10,percentage,1,10,false,false,,
22,3,Von Miller_S22,0.09518300446703516,0.08438818565400844,11,5,9,9,2,10,2,9,10,percentage,1,10,false,false,,
22,3,Wanya Morris_S22,0.09424893855386157,0.10126582278481013,11,6,2,2,9,1,11,2,10,percentage,1,10,false,false,,
22,4,Antonio Brown_S22,0.10209626198405368,0.109717868338558,10,6,3,3,8,3,8,4,10,percentage,1,10,false,false,,
22,4,Doug Flutie_S22,0.11248029498546637,0.07523510971786834,10,1,10,7,3,9,2,10,10,percentage,1,10,false,false,,
22,4,Ginger Zee_S22,0.09928121648719002,0.11285266457680251,10,8,1,3,8,2,9,2,10,percentage,1,10,false,false,,
22,4,Jodie Sweetin_S22,0.10880545164137441,0.08463949843260188,10,2,9,7,3,8,3,9,10,percentage,1,10,false,false,,
22,4,Kim Fields_S22,0.10758508361391203,0.10031347962382445,10,3,6,3,8,5,6,6,10,percentage,1,10,false,false,,
22,4,Marla Maples_S22,0.06749128266834158,0.0877742946708464,10,10,8,10,1,10,1,8,10,percentage,1,10,true,true,,
22,4,Nyle DiMarco_S22,0.09237547099205236,0.10658307210031348,10,9,5,9,2,7,4,5,10,percentage,1,10,false,false,,
22,4,Paige VanZant_S22,0.10224574468852383,0.11285266457680251,10,5,1,1,10,1,10,1,10,percentage,1,10,false,false,,
22,4,Von Miller_S22,0.10671851456977399,0.10031347962382445,10,4,6,5,5,6,5,7,10,percentage,1,10,false,false,,
22,4,Wanya Morris_S22,0.10092067836931118,0.109717868338558,10,7,3,5,5,4,7,3,10,percentage,1,10,false,false,,
22,5,Antonio Brown_S22,0.11761757901472891,0.09420289855072464,9,1,9,3,6,9,1,9,10,percentage,0,10,false,false,,
22,5,Doug Flutie_S22,0.11384038822887729,0.10144927536231885,9,4,7,6,4,7,3,8,10,percentage,0,10,false,false,,
22,5,Ginger Zee_S22,0.1091173037630365,0.11594202898550725,9,8,3,6,4,4,6,3,10,percentage,0,10,false,false,,
22,5,Jodie Sweetin_S22,0.11404205619041821,0.12681159420289856,9,2,2,1,9,1,9,2,10,percentage,0,10,false,false,,
22,5,Kim Fields_S22,0.11262720297112225,0.10144927536231885,9,6,7,9,1,8,2,7,10,percentage,0,10,false,false,,
22,5,Nyle DiMarco_S22,0.09551702182352345,0.13405797101449277,9,9,1,3,6,2,8,1,10,percentage,0,10,false,false,,
22,5,Paige VanZant_S22,0.11396175804554802,0.11231884057971014,9,3,4,2,8,3,7,4,10,percentage,0,10,false,false,,
22,5,Von Miller_S22,0.11298030579258306,0.10507246376811594,9,5,6,6,4,6,4,6,10,percentage,0,10,false,false,,
22,5,Wanya Morris_S22,0.11029638417016258,0.10869565217391304,9,7,5,8,2,5,5,5,10,percentage,0,10,false,false,,
22,6,Antonio Brown_S22,0.11739869788586585,0.11894273127753303,9,3,3,1,8,3,7,3,10,percentage,1,10,false,false,,
22,6,Doug Flutie_S22,0.08098843596862632,0.09251101321585903,9,9,9,9,1,9,1,9,10,percentage,1,10,true,true,,
22,6,Ginger Zee_S22,0.11416308106085124,0.10572687224669604,9,6,7,8,2,7,3,8,10,percentage,1,10,false,false,,
22,6,Jodie Sweetin_S22,0.11517904641319154,0.11013215859030837,9,5,4,5,4,4,6,5,10,percentage,1,10,false,false,,
22,6,Kim Fields_S22,0.11901961754810111,0.10572687224669604,9,1,7,3,6,5,5,7,10,percentage,1,10,false,false,,
22,6,Nyle DiMarco_S22,0.10547249644807795,0.11013215859030837,9,8,4,7,3,8,2,4,10,percentage,1,10,false,false,,
22,6,Paige VanZant_S22,0.11592317792913225,0.12334801762114538,9,4,2,1,8,2,8,2,10,percentage,1,10,false,false,,
22,6,Von Miller_S22,0.11817353788136387,0.10572687224669604,9,2,7,5,4,6,4,6,10,percentage,1,10,false,false,,
22,6,Wanya Morris_S22,0.11368190886478996,0.1277533039647577,9,7,1,3,6,1,9,1,10,percentage,1,10,false,false,,
22,7,Antonio Brown_S22,0.14115269761069277,0.12149532710280374,8,1,6,3,6,3,6,5,10,percentage,2,10,false,false,,
22,7,Ginger Zee_S22,0.1334988148881676,0.12850467289719625,8,5,3,5,4,4,5,2,10,percentage,2,10,false,false,,
22,7,Jodie Sweetin_S22,0.14112629705285581,0.1191588785046729,8,2,8,6,3,5,4,8,10,percentage,2,10,false,false,,
22,7,Kim Fields_S22,0.09214619815099098,0.12149532710280374,8,8,6,8,1,8,1,6,10,percentage,2,10,true,true,,
22,7,Nyle DiMarco_S22,0.12707128636792686,0.1308411214953271,8,6,1,3,6,6,3,1,10,percentage,2,10,false,false,,
22,7,Paige VanZant_S22,0.13576672965507594,0.12850467289719625,8,4,3,3,6,2,7,3,10,percentage,2,10,false,false,,
22,7,Von Miller_S22,0.09228774207921656,0.12149532710280374,8,7,6,7,2,7,2,7,10,percentage,2,10,true,true,,
22,7,Wanya Morris_S22,0.13695023419507313,0.12850467289719625,8,3,3,1,8,1,8,4,10,percentage,2,10,false,false,,
22,8,Antonio Brown_S22,0.1867205886429121,0.15976331360946747,6,2,5,3,3,3,4,5,10,percentage,1,10,false,false,,
22,8,Ginger Zee_S22,0.17200069675217727,0.17751479289940827,6,4,1,1,6,1,6,2,10,percentage,1,10,false,false,,
22,8,Jodie Sweetin_S22,0.1045692689457712,0.17751479289940827,6,6,1,3,3,6,1,1,10,percentage,1,10,false,true,,
22,8,Nyle DiMarco_S22,0.16507575127742777,0.17159763313609466,6,5,3,6,1,5,2,3,10,percentage,1,10,true,false,,
22,8,Paige VanZant_S22,0.1828717304775727,0.16568047337278108,6,3,4,3,3,2,5,4,10,percentage,1,10,false,false,,
22,8,Wanya Morris_S22,0.18876196390413838,0.14792899408284024,6,1,6,3,3,4,3,6,10,percentage,1,10,false,false,,
22,9,Antonio Brown_S22,0.16430578779266877,0.1916376306620209,5,4,5,5,1,5,1,5,10,percentage,2,10,true,true,,
22,9,Ginger Zee_S22,0.2328915701739846,0.1951219512195122,5,1,4,2,4,2,4,4,10,percentage,2,10,false,false,,
22,9,Nyle DiMarco_S22,0.22159776998897274,0.1986062717770035,5,3,3,3,2,3,3,3,10,percentage,2,10,true,false,,
22,9,Paige VanZant_S22,0.22990144070787263,0.20557491289198607,5,2,2,1,5,1,5,2,10,percentage,2,10,false,false,,
22,9,Wanya Morris_S22,0.15130343133650062,0.20905923344947736,5,5,1,3,2,4,2,1,10,percentage,2,10,false,true,,
22,10,Ginger Zee_S22,0.2693387058548522,0.32567046285270274,3,3,3,3,1,3,1,3,10,percentage,3,10,true,true,3,3
22,10,Nyle DiMarco_S22,0.39982713148804067,0.3333325670462853,3,1,2,1,2,1,3,2,10,percentage,3,10,true,true,1,1
22,10,Paige VanZant_S22,0.3308341626571073,0.340996970101012,3,2,1,1,2,2,2,1,10,percentage,3,10,true,true,1,2
23,1,Amber Rose_S23,0.06643027810382739,0.07272727272727272,13,12,9,12,2,12,2,9,11,percentage,0,11,false,false,,
23,1,Babyface_S23,0.0749943470658315,0.07878787878787878,13,11,5,10,4,8,6,6,11,percentage,0,11,false,false,,
23,1,Calvin Johnson Jr._S23,0.0800763489749972,0.07878787878787878,13,5,5,3,11,5,9,5,11,percentage,0,11,false,false,,
23,1,Jake T. Austin_S23,0.08080569899513099,0.06666666666666667,13,3,11,8,6,10,4,11,11,percentage,0,11,false,false,,
23,1,James Hinchcliffe_S23,0.08472471975158388,0.09393939393939393,13,1,1,1,13,1,13,1,11,percentage,0,11,false,false,,
23,1,Jana Kramer_S23,0.07802895375052164,0.08181818181818182,13,8,3,4,9,3,11,4,11,percentage,0,11,false,false,,
23,1,Laurie Hernandez_S23,0.07941542726756319,0.09393939393939393,13,7,1,2,12,2,12,2,11,percentage,0,11,false,false,,
23,1,Marilu Henner_S23,0.07722313247269469,0.08181818181818182,13,9,3,6,8,4,10,3,11,percentage,0,11,false,false,,
23,1,Maureen McCormick_S23,0.08047748199172398,0.06666666666666667,13,4,11,9,5,11,3,12,11,percentage,0,11,false,false,,
23,1,Rick Perry_S23,0.05872104159915091,0.06060606060606061,13,13,13,13,1,13,1,13,11,percentage,0,11,false,false,,
23,1,Ryan Lochte_S23,0.08330081821095027,0.07272727272727272,13,2,9,4,9,6,8,10,11,percentage,0,11,false,false,,
23,1,Terra Jole_S23,0.07586905246685884,0.07575757575757576,13,10,7,11,3,9,5,8,11,percentage,0,11,false,false,,
23,1,Vanilla Ice_S23,0.07993269934916537,0.07575757575757576,13,6,7,7,7,7,7,7,11,percentage,0,11,false,false,,
23,2,Amber Rose_S23,0.075784818547214,0.06818181818181818,13,11,11,11,3,11,3,11,11,percentage,1,11,false,false,,
23,2,Babyface_S23,0.07789255584530717,0.08522727272727272,13,9,3,6,8,6,8,3,11,percentage,1,11,false,false,,
23,2,Calvin Johnson Jr._S23,0.08448650172938245,0.07954545454545454,13,1,6,3,11,4,10,6,11,percentage,1,11,false,false,,
23,2,Jake T. Austin_S23,0.04686443615605693,0.06818181818181818,13,13,11,12,2,13,1,10,11,percentage,1,11,false,true,,
23,2,James Hinchcliffe_S23,0.08320561940003245,0.08238636363636363,13,2,4,1,12,3,11,4,11,percentage,1,11,false,false,,
23,2,Jana Kramer_S23,0.08090057272087027,0.08238636363636363,13,4,4,4,10,5,9,5,11,percentage,1,11,false,false,,
23,2,Laurie Hernandez_S23,0.08049932366874768,0.09090909090909091,13,5,1,1,12,1,13,1,11,percentage,1,11,false,false,,
23,2,Marilu Henner_S23,0.07974865443585358,0.07670454545454546,13,6,7,7,7,7,7,7,11,percentage,1,11,false,false,,
23,2,Maureen McCormick_S23,0.07793469734475937,0.07386363636363637,13,8,8,9,5,8,6,9,11,percentage,1,11,false,false,,
23,2,Rick Perry_S23,0.07423117202463353,0.0625,13,12,13,13,1,12,2,13,11,percentage,1,11,true,false,,
23,2,Ryan Lochte_S23,0.08211786917916286,0.06818181818181818,13,3,11,8,6,10,4,12,11,percentage,1,11,false,false,,
23,2,Terra Jole_S23,0.07856337956233735,0.08806818181818182,13,7,2,5,9,2,12,2,11,percentage,1,11,false,false,,
23,2,Vanilla Ice_S23,0.07777039938564251,0.07386363636363637,13,10,8,10,4,9,5,8,11,percentage,1,11,false,false,,
23,3,Amber Rose_S23,0.07806477107945692,0.07692307692307693,12,11,9,11,2,11,2,8,11,percentage,1,11,false,false,,
23,3,Babyface_S23,0.08516101277757797,0.07692307692307693,12,9,9,10,3,9,4,10,11,percentage,1,11,false,false,,
23,3,Calvin Johnson Jr._S23,0.08813527354160196,0.09846153846153846,12,4,1,1,11,1,12,1,11,percentage,1,11,false,false,,
23,3,James Hinchcliffe_S23,0.09016568147183567,0.08923076923076922,12,1,4,1,11,3,10,4,11,percentage,1,11,false,false,,
23,3,Jana Kramer_S23,0.08746278975255029,0.08,12,5,7,5,8,7,6,7,11,percentage,1,11,false,false,,
23,3,Laurie Hernandez_S23,0.08186170162434263,0.09538461538461539,12,10,2,5,8,4,9,2,11,percentage,1,11,false,false,,
23,3,Marilu Henner_S23,0.08652718383046476,0.08615384615384615,12,7,5,5,8,5,8,6,11,percentage,1,11,false,false,,
23,3,Maureen McCormick_S23,0.08532034664942248,0.08615384615384615,12,8,5,7,5,6,7,5,11,percentage,1,11,false,false,,
23,3,Rick Perry_S23,0.05249146478856878,0.07076923076923076,12,12,11,12,1,12,1,12,11,percentage,1,11,true,true,,
23,3,Ryan Lochte_S23,0.08699119378970846,0.07692307692307693,12,6,9,9,4,8,5,9,11,percentage,1,11,false,false,,
23,3,Terra Jole_S23,0.08857520287952013,0.09230769230769231,12,3,3,3,10,2,11,3,11,percentage,1,11,false,false,,
23,3,Vanilla Ice_S23,0.08924337781495038,0.07076923076923076,12,2,11,7,5,10,3,11,11,percentage,1,11,false,false,,
23,4,Amber Rose_S23,0.08782516818767461,0.09195402298850575,11,9,4,8,3,9,3,4,11,percentage,2,11,false,false,,
23,4,Babyface_S23,0.07473740607855171,0.06896551724137931,11,10,11,11,1,11,1,11,11,percentage,2,11,true,true,,
23,4,Calvin Johnson Jr._S23,0.10015607390458844,0.08812260536398467,11,2,7,3,9,4,8,7,11,percentage,2,11,false,false,,
23,4,James Hinchcliffe_S23,0.09874343164561007,0.10727969348659004,11,4,2,1,11,1,11,2,11,percentage,2,11,false,false,,
23,4,Jana Kramer_S23,0.09850720970146834,0.08812260536398467,11,5,7,7,5,6,6,8,11,percentage,2,11,false,false,,
23,4,Laurie Hernandez_S23,0.08858081125661048,0.11494252873563218,11,8,1,3,9,2,10,1,11,percentage,2,11,false,false,,
23,4,Marilu Henner_S23,0.0993548832891694,0.08045977011494253,11,3,10,8,3,8,4,10,11,percentage,2,11,false,false,,
23,4,Maureen McCormick_S23,0.09544156475620147,0.09195402298850575,11,7,4,6,6,5,7,5,11,percentage,2,11,false,false,,
23,4,Ryan Lochte_S23,0.10037708284583383,0.0842911877394636,11,1,9,5,7,7,5,9,11,percentage,2,11,false,false,,
23,4,Terra Jole_S23,0.09673821445674655,0.09578544061302682,11,6,3,3,9,3,9,3,11,percentage,2,11,false,false,,
23,4,Vanilla Ice_S23,0.05953815387754458,0.08812260536398467,11,11,7,10,2,10,2,6,11,percentage,2,11,true,true,,
23,5,Amber Rose_S23,0.09658429108281094,0.10434782608695652,9,9,7,9,1,9,1,9,11,percentage,0,11,false,false,,
23,5,Calvin Johnson Jr._S23,0.11449446777976824,0.10434782608695652,9,3,7,5,4,6,4,6,11,percentage,0,11,false,false,,
23,5,James Hinchcliffe_S23,0.1134236845737097,0.12608695652173912,9,4,1,2,8,1,9,1,11,percentage,0,11,false,false,,
23,5,Jana Kramer_S23,0.11180031003815469,0.11304347826086956,9,6,4,5,4,4,6,4,11,percentage,0,11,false,false,,
23,5,Laurie Hernandez_S23,0.10818205406379537,0.10869565217391304,9,8,5,7,3,7,3,5,11,percentage,0,11,false,false,,
23,5,Marilu Henner_S23,0.11310353883263742,0.11739130434782609,9,5,2,3,7,3,7,2,11,percentage,0,11,false,false,,
23,5,Maureen McCormick_S23,0.10959591922782698,0.10434782608695652,9,7,7,8,2,8,2,8,11,percentage,0,11,false,false,,
23,5,Ryan Lochte_S23,0.11727807284497721,0.10434782608695652,9,1,7,4,6,5,5,7,11,percentage,0,11,false,false,,
23,5,Terra Jole_S23,0.11553766155632003,0.11739130434782609,9,2,2,1,9,2,8,3,11,percentage,0,11,false,false,,
23,6,Amber Rose_S23,0.07238032666518562,0.09180327868852459,9,9,9,9,1,9,1,9,11,percentage,1,11,true,true,,
23,6,Calvin Johnson Jr._S23,0.11518000285128441,0.12131147540983607,9,5,3,2,7,3,7,4,11,percentage,1,11,false,false,,
23,6,James Hinchcliffe_S23,0.11842003352483299,0.12459016393442623,9,2,2,1,9,1,9,2,11,percentage,1,11,false,false,,
23,6,Jana Kramer_S23,0.11185665556228275,0.13114754098360656,9,8,1,4,5,2,8,1,11,percentage,1,11,false,false,,
23,6,Laurie Hernandez_S23,0.11311347047006151,0.12131147540983607,9,7,3,6,4,4,6,3,11,percentage,1,11,false,false,,
23,6,Marilu Henner_S23,0.11450147814032335,0.11147540983606558,9,6,5,7,2,5,5,5,11,percentage,1,11,false,false,,
23,6,Maureen McCormick_S23,0.1181031402206457,0.10163934426229508,9,3,6,4,5,6,4,6,11,percentage,1,11,false,false,,
23,6,Ryan Lochte_S23,0.11751919248720076,0.09836065573770492,9,4,7,7,2,8,2,8,11,percentage,1,11,false,false,,
23,6,Terra Jole_S23,0.11892570007818275,0.09836065573770492,9,1,7,2,7,7,3,7,11,percentage,1,11,false,false,,
23,7,Calvin Johnson Jr._S23,0.1287838980286242,0.13430127041742287,8,6,1,3,6,2,7,2,11,percentage,1,11,false,false,,
23,7,James Hinchcliffe_S23,0.130766121390394,0.13430127041742287,8,4,1,1,8,1,8,1,11,percentage,1,11,false,false,,
23,7,Jana Kramer_S23,0.12954585248697104,0.12522686025408347,8,5,4,5,4,5,4,4,11,percentage,1,11,false,false,,
23,7,Laurie Hernandez_S23,0.12811116366666755,0.12522686025408347,8,7,4,7,2,6,3,5,11,percentage,1,11,false,false,,
23,7,Marilu Henner_S23,0.13424224680421212,0.1161524500907441,8,2,8,6,3,7,2,8,11,percentage,1,11,false,false,,
23,7,Maureen McCormick_S23,0.08129627937827559,0.11978221415607986,8,8,6,8,1,8,1,6,11,percentage,1,11,true,true,,
23,7,Ryan Lochte_S23,0.1351570269079736,0.11978221415607986,8,1,6,3,6,4,5,7,11,percentage,1,11,false,false,,
23,7,Terra Jole_S23,0.13209741133688171,0.12522686025408347,8,3,4,3,6,3,6,3,11,percentage,1,11,false,false,,
23,8,Calvin Johnson Jr._S23,0.15361728144607903,0.14925387985460684,7,3,3,2,6,3,5,4,11,percentage,1,11,false,false,,
23,8,James Hinchcliffe_S23,0.1517253152090001,0.1741285314711756,7,4,1,1,7,1,7,1,11,percentage,1,11,false,false,,
23,8,Jana Kramer_S23,0.14429687083752024,0.14925387985460684,7,5,3,4,3,4,4,3,11,percentage,1,11,false,false,,
23,8,Laurie Hernandez_S23,0.14293671426927335,0.1641792678400675,7,6,2,4,3,2,6,2,11,percentage,1,11,false,false,,
23,8,Marilu Henner_S23,0.15525511659348787,0.11442797455519857,7,2,7,6,2,6,2,7,11,percentage,1,11,false,false,,
23,8,Ryan Lochte_S23,0.09686957601009694,0.12935336254065924,7,7,5,7,1,7,1,5,11,percentage,1,11,true,true,,
23,8,Terra Jole_S23,0.15529912563454293,0.11940310388368545,7,1,6,3,5,5,3,6,11,percentage,1,11,false,false,,
23,9,Calvin Johnson Jr._S23,0.1792781854278607,0.16299559471365638,6,2,4,3,4,4,3,4,11,percentage,1,11,false,false,,
23,9,James Hinchcliffe_S23,0.1851579348795292,0.15859030837004406,6,1,5,3,4,3,4,6,11,percentage,1,11,false,false,,
23,9,Jana Kramer_S23,0.16891351022182008,0.1762114537444934,6,5,1,3,4,2,5,1,11,percentage,1,11,false,false,,
23,9,Laurie Hernandez_S23,0.17600798564274336,0.1762114537444934,6,3,1,1,6,1,6,2,11,percentage,1,11,false,false,,
23,9,Marilu Henner_S23,0.11601927802905712,0.15859030837004406,6,6,5,6,1,6,1,5,11,percentage,1,11,true,true,,
23,9,Terra Jole_S23,0.17462310579898935,0.16740088105726872,6,4,3,5,2,5,2,3,11,percentage,1,11,false,false,,
23,10,Calvin Johnson Jr._S23,0.2142129070981327,0.19112627986348124,5,3,5,5,1,4,2,5,11,percentage,1,11,true,false,,
23,10,James Hinchcliffe_S23,0.22145174294846734,0.20136518771331058,5,1,3,1,5,1,5,3,11,percentage,1,11,false,false,,
23,10,Jana Kramer_S23,0.2191368907942957,0.19795221843003413,5,2,4,3,2,2,4,4,11,percentage,1,11,false,false,,
23,10,Laurie Hernandez_S23,0.21199442250586523,0.20477815699658702,5,4,1,2,4,3,3,2,11,percentage,1,11,false,false,,
23,10,Terra Jole_S23,0.13320403665323885,0.20477815699658702,5,5,1,3,2,5,1,1,11,percentage,1,11,false,true,,
23,11,Calvin Johnson Jr._S23,0.22901805795603997,0.25191616266698036,4,3,3,3,2,3,2,3,11,percentage,4,11,true,true,3,3
23,11,James Hinchcliffe_S23,0.2682284406458092,0.25629755904896034,4,2,2,2,3,2,3,2,11,percentage,4,11,true,true,2,2
23,11,Jana Kramer_S23,0.19142920699300459,0.2332976924558098,4,4,4,4,1,4,1,4,11,percentage,4,11,true,true,4,4
23,11,Laurie Hernandez_S23,0.3113242944051461,0.2584885858282496,4,1,1,1,4,1,4,1,11,percentage,4,11,true,true,1,1
24,1,Bonner Bolton_S24,0.08483287719754852,0.0728476821192053,12,7,9,8,5,9,4,9,10,percentage,0,10,false,false,,
24,1,Charo_S24,0.07990201207481001,0.0695364238410596,12,11,10,11,2,10,3,10,10,percentage,0,10,false,false,,
24,1,Chris Kattan_S24,0.07689806686564404,0.056291390728476824,12,12,12,12,1,12,1,12,10,percentage,0,10,false,false,,
24,1,David Ross_S24,0.0856853378794457,0.09271523178807947,12,3,4,4,9,4,9,4,10,percentage,0,10,false,false,,
24,1,Erika Jayne_S24,0.08045458470819274,0.07947019867549669,12,10,7,9,4,8,5,8,10,percentage,0,10,false,false,,
24,1,Heather Morris_S24,0.0850138827968954,0.09271523178807947,12,6,4,5,8,5,8,3,10,percentage,0,10,false,false,,
24,1,Mr. T_S24,0.08106094978564521,0.06622516556291391,12,9,11,10,3,11,2,11,10,percentage,0,10,false,false,,
24,1,Nancy Kerrigan_S24,0.08573443989852518,0.09271523178807947,12,2,4,3,10,3,10,5,10,percentage,0,10,false,false,,
24,1,Nick Viall_S24,0.08533788802640874,0.07947019867549669,12,5,7,6,7,7,6,7,10,percentage,0,10,false,false,,
24,1,Normani_S24,0.0835976752213732,0.08940397350993377,12,8,6,7,6,6,7,6,10,percentage,0,10,false,false,,
24,1,Rashad Jennings_S24,0.08611564831881226,0.10264900662251655,12,1,2,1,12,2,11,2,10,percentage,0,10,false,false,,
24,1,Simone Biles_S24,0.08536663722669927,0.10596026490066225,12,4,1,2,11,1,12,1,10,percentage,0,10,false,false,,
24,2,Bonner Bolton_S24,0.08717634088736509,0.08536585365853659,12,5,6,5,7,6,7,7,10,percentage,1,10,false,false,,
24,2,Charo_S24,0.08456936293740377,0.07621951219512195,12,9,9,11,2,10,3,10,10,percentage,1,10,false,false,,
24,2,Chris Kattan_S24,0.05658601204506203,0.06707317073170732,12,12,11,12,1,12,1,11,10,percentage,1,10,true,true,,
24,2,David Ross_S24,0.08884528146692092,0.08231707317073171,12,2,8,2,10,7,6,8,10,percentage,1,10,false,false,,
24,2,Erika Jayne_S24,0.0872003789126076,0.08536585365853659,12,4,6,2,10,5,8,5,10,percentage,1,10,false,false,,
24,2,Heather Morris_S24,0.08498091215816575,0.09146341463414634,12,7,3,2,10,2,11,3,10,percentage,1,10,false,false,,
24,2,Mr. T_S24,0.08960728239355073,0.06707317073170732,12,1,11,8,5,11,2,12,10,percentage,1,10,false,false,,
24,2,Nancy Kerrigan_S24,0.08490575632501296,0.08536585365853659,12,8,6,10,3,8,5,6,10,percentage,1,10,false,false,,
24,2,Nick Viall_S24,0.08743924666933944,0.07621951219512195,12,3,9,8,5,9,4,9,10,percentage,1,10,false,false,,
24,2,Normani_S24,0.07816370073982278,0.0975609756097561,12,11,1,8,5,3,10,1,10,percentage,1,10,false,false,,
24,2,Rashad Jennings_S24,0.08453832307634204,0.0975609756097561,12,10,1,5,7,1,12,2,10,percentage,1,10,false,false,,
24,2,Simone Biles_S24,0.08598740238840735,0.08841463414634146,12,6,4,2,10,4,9,4,10,percentage,1,10,false,false,,
24,3,Bonner Bolton_S24,0.09818604990700155,0.0761904761904762,11,1,10,5,6,9,3,9,10,percentage,1,10,false,false,,
24,3,Charo_S24,0.05824426807812639,0.0761904761904762,11,11,10,11,1,11,1,10,10,percentage,1,10,true,true,,
24,3,David Ross_S24,0.09112918087265312,0.09841269841269841,11,9,5,8,3,5,7,5,10,percentage,1,10,false,false,,
24,3,Erika Jayne_S24,0.09433100463481403,0.08253968253968254,11,7,7,8,3,8,4,7,10,percentage,1,10,false,false,,
