contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cum_avg_score,diff_prev_week,diff_cum_avg
Noah Galloway_S20,Noah Galloway,20,9,38.0,9.5,4,9.5,9.5,4,31.5,31.61111111111111,6.5,6.388888888888889
Rumer Willis_S20,Rumer Willis,20,9,39.0,9.75,4,9.5,10.0,3,40.0,35.833333333333336,-1.0,3.1666666666666643
Riker Lynch_S20,Riker Lynch,20,9,40.0,10.0,4,10.0,10.0,1,39.0,35.888888888888886,1.0,4.111111111111114
Noah Galloway_S20,Noah Galloway,20,10,36.0,9.0,4,9.0,9.0,3,38.0,32.05,-2.0,3.950000000000003
Riker Lynch_S20,Riker Lynch,20,10,40.0,10.0,4,10.0,10.0,2,40.0,36.3,0.0,3.700000000000003
Rumer Willis_S20,Rumer Willis,20,10,40.0,10.0,4,10.0,10.0,1,39.0,36.25,1.0,3.75
Tamar Braxton_S21,Tamar Braxton,21,1,23.0,7.666666666666667,3,7.0,8.0,3,,23.0,,0.0
Alek Skarlatos_S21,Alek Skarlatos,21,1,22.0,7.333333333333333,3,7.0,8.0,5,,22.0,,0.0
Gary Busey_S21,Gary Busey,21,1,15.0,5.0,3,5.0,5.0,9,,15.0,,0.0
Bindi Irwin_S21,Bindi Irwin,21,1,24.0,8.0,3,8.0,8.0,1,,24.0,,0.0
Paula Deen_S21,Paula Deen,21,1,15.0,5.0,3,5.0,5.0,10,,15.0,,0.0
Chaka Khan_S21,Chaka Khan,21,1,13.0,4.333333333333333,3,4.0,5.0,12,,13.0,,0.0
Carlos PenaVega_S21,Carlos PenaVega,21,1,23.0,7.666666666666667,3,7.0,8.0,4,,23.0,,0.0
Hayes Grier_S21,Hayes Grier,21,1,21.0,7.0,3,7.0,7.0,8,,21.0,,0.0
Kim Zolciak-Biermann_S21,Kim Zolciak-Biermann,21,1,12.0,4.0,3,4.0,4.0,13,,12.0,,0.0
Nick Carter_S21,Nick Carter,21,1,24.0,8.0,3,8.0,8.0,2,,24.0,,0.0
Andy Grammer_S21,Andy Grammer,21,1,21.0,7.0,3,7.0,7.0,7,,21.0,,0.0
Victor Espinoza_S21,Victor Espinoza,21,1,15.0,5.0,3,5.0,5.0,11,,15.0,,0.0
Alexa PenaVega_S21,Alexa PenaVega,21,1,22.0,7.333333333333333,3,7.0,8.0,6,,22.0,,0.0
Gary Busey_S21,Gary Busey,21,2,16.5,5.5,3,5.5,5.5,12,15.0,15.75,1.5,0.75
Carlos PenaVega_S21,Carlos PenaVega,21,2,22.5,7.5,3,7.5,7.5,6,23.0,22.75,-0.5,-0.25
Andy Grammer_S21,Andy Grammer,21,2,22.0,7.333333333333333,3,7.0,7.5,8,21.0,21.5,1.0,0.5
Tamar Braxton_S21,Tamar Braxton,21,2,24.5,8.166666666666666,3,8.0,8.5,1,23.0,23.75,1.5,0.75
Victor Espinoza_S21,Victor Espinoza,21,2,18.5,6.166666666666667,3,5.5,6.5,10,15.0,16.75,3.5,1.75
Alexa PenaVega_S21,Alexa PenaVega,21,2,23.0,7.666666666666667,3,7.5,8.0,3,22.0,22.5,1.0,0.5
Chaka Khan_S21,Chaka Khan,21,2,15.0,5.0,3,5.0,5.0,13,13.0,14.0,2.0,1.0
Bindi Irwin_S21,Bindi Irwin,21,2,24.0,8.0,3,8.0,8.0,2,24.0,24.0,0.0,0.0
Alek Skarlatos_S21,Alek Skarlatos,21,2,22.5,7.5,3,7.0,8.0,5,22.0,22.25,0.5,0.25
Nick Carter_S21,Nick Carter,21,2,22.5,7.5,3,7.5,7.5,7,24.0,23.25,-1.5,-0.75
Kim Zolciak-Biermann_S21,Kim Zolciak-Biermann,21,2,18.5,6.166666666666667,3,6.0,6.5,11,12.0,15.25,6.5,3.25
Paula Deen_S21,Paula Deen,21,2,18.5,6.166666666666667,3,6.0,6.5,9,15.0,16.75,3.5,1.75
Hayes Grier_S21,Hayes Grier,21,2,22.5,7.5,3,7.0,8.0,4,21.0,21.75,1.5,0.75
Carlos PenaVega_S21,Carlos PenaVega,21,3,31.0,7.75,4,7.0,8.0,6,22.5,25.5,8.5,5.5
Alexa PenaVega_S21,Alexa PenaVega,21,3,36.0,9.0,4,9.0,9.0,2,23.0,27.0,13.0,9.0
Tamar Braxton_S21,Tamar Braxton,21,3,33.0,8.25,4,8.0,9.0,3,24.5,26.833333333333332,8.5,6.166666666666668
Paula Deen_S21,Paula Deen,21,3,20.0,5.0,4,5.0,5.0,10,18.5,17.833333333333332,1.5,2.166666666666668
Bindi Irwin_S21,Bindi Irwin,21,3,32.0,8.0,4,8.0,8.0,5,24.0,26.666666666666668,8.0,5.333333333333332
Gary Busey_S21,Gary Busey,21,3,25.0,6.25,4,6.0,7.0,9,16.5,18.833333333333332,8.5,6.166666666666668
Nick Carter_S21,Nick Carter,21,3,36.0,9.0,4,9.0,9.0,1,22.5,27.5,13.5,8.5
Hayes Grier_S21,Hayes Grier,21,3,30.0,7.5,4,7.0,8.0,7,22.5,24.5,7.5,5.5
Alek Skarlatos_S21,Alek Skarlatos,21,3,33.0,8.25,4,8.0,9.0,4,22.5,25.833333333333332,10.5,7.166666666666668
Andy Grammer_S21,Andy Grammer,21,3,29.0,7.25,4,7.0,8.0,8,22.0,24.0,7.0,5.0
Gary Busey_S21,Gary Busey,21,4,16.0,5.333333333333333,3,5.0,6.0,10,25.0,18.125,-9.0,-2.125
Bindi Irwin_S21,Bindi Irwin,21,4,28.0,9.333333333333334,3,9.0,10.0,1,32.0,27.0,-4.0,1.0
Paula Deen_S21,Paula Deen,21,4,18.0,6.0,3,6.0,6.0,9,20.0,17.875,-2.0,0.125
Nick Carter_S21,Nick Carter,21,4,27.0,9.0,3,9.0,9.0,4,36.0,27.375,-9.0,-0.375
Alek Skarlatos_S21,Alek Skarlatos,21,4,24.0,8.0,3,8.0,8.0,6,33.0,25.375,-9.0,-1.375
Alexa PenaVega_S21,Alexa PenaVega,21,4,21.0,7.0,3,7.0,7.0,8,36.0,25.5,-15.0,-4.5
Carlos PenaVega_S21,Carlos PenaVega,21,4,25.0,8.333333333333334,3,8.0,9.0,5,31.0,25.375,-6.0,-0.375
Tamar Braxton_S21,Tamar Braxton,21,4,27.0,9.0,3,9.0,9.0,3,33.0,26.875,-6.0,0.125
Andy Grammer_S21,Andy Grammer,21,4,23.0,7.666666666666667,3,7.0,8.0,7,29.0,23.75,-6.0,-0.75
Hayes Grier_S21,Hayes Grier,21,4,27.0,9.0,3,9.0,9.0,2,30.0,25.125,-3.0,1.875
Carlos PenaVega_S21,Carlos PenaVega,21,5,39.0,9.75,4,9.0,10.0,2,25.0,28.1,14.0,10.899999999999999
Nick Carter_S21,Nick Carter,21,5,35.0,8.75,4,8.0,9.0,5,27.0,28.9,8.0,6.100000000000001
Hayes Grier_S21,Hayes Grier,21,5,30.0,7.5,4,7.0,8.0,6,27.0,26.1,3.0,3.8999999999999986
Paula Deen_S21,Paula Deen,21,5,26.0,6.5,4,6.0,7.0,9,18.0,19.5,8.0,6.5
Alexa PenaVega_S21,Alexa PenaVega,21,5,40.0,10.0,4,10.0,10.0,1,21.0,28.4,19.0,11.600000000000001
Alek Skarlatos_S21,Alek Skarlatos,21,5,29.0,7.25,4,7.0,8.0,8,24.0,26.1,5.0,2.8999999999999986
Tamar Braxton_S21,Tamar Braxton,21,5,29.0,7.25,4,7.0,8.0,7,27.0,27.3,2.0,1.6999999999999993
Andy Grammer_S21,Andy Grammer,21,5,36.0,9.0,4,9.0,9.0,4,23.0,26.2,13.0,9.8
Bindi Irwin_S21,Bindi Irwin,21,5,37.0,9.25,4,9.0,10.0,3,28.0,29.0,9.0,8.0
Hayes Grier_S21,Hayes Grier,21,6,32.0,8.0,4,8.0,8.0,6,30.0,27.083333333333332,2.0,4.916666666666668
Paula Deen_S21,Paula Deen,21,6,24.0,6.0,4,6.0,6.0,9,26.0,20.25,-2.0,3.75
Alek Skarlatos_S21,Alek Skarlatos,21,6,30.0,7.5,4,7.0,8.0,7,29.0,26.75,1.0,3.25
Carlos PenaVega_S21,Carlos PenaVega,21,6,38.0,9.5,4,9.0,10.0,5,39.0,29.75,-1.0,8.25
Andy Grammer_S21,Andy Grammer,21,6,40.0,10.0,4,10.0,10.0,2,36.0,28.5,4.0,11.5
Bindi Irwin_S21,Bindi Irwin,21,6,40.0,10.0,4,10.0,10.0,1,37.0,30.833333333333332,3.0,9.166666666666668
Nick Carter_S21,Nick Carter,21,6,39.0,9.75,4,9.0,10.0,4,35.0,30.583333333333332,4.0,8.416666666666668
Tamar Braxton_S21,Tamar Braxton,21,6,40.0,10.0,4,10.0,10.0,3,29.0,29.416666666666668,11.0,10.583333333333332
Alexa PenaVega_S21,Alexa PenaVega,21,6,30.0,7.5,4,7.0,8.0,8,40.0,28.666666666666668,-10.0,1.3333333333333321
Alek Skarlatos_S21,Alek Skarlatos,21,7,26.5,8.833333333333334,3,8.5,9.0,8,30.0,26.714285714285715,-3.5,-0.2142857142857153
Tamar Braxton_S21,Tamar Braxton,21,7,27.0,9.0,3,9.0,9.0,6,40.0,29.071428571428573,-13.0,-2.071428571428573
Nick Carter_S21,Nick Carter,21,7,27.0,9.0,3,9.0,9.0,7,39.0,30.071428571428573,-12.0,-3.071428571428573
Bindi Irwin_S21,Bindi Irwin,21,7,29.0,9.666666666666666,3,9.5,10.0,1,40.0,30.571428571428573,-11.0,-1.571428571428573
Carlos PenaVega_S21,Carlos PenaVega,21,7,28.0,9.333333333333334,3,9.0,10.0,3,38.0,29.5,-10.0,-1.5
Andy Grammer_S21,Andy Grammer,21,7,28.0,9.333333333333334,3,9.0,9.5,2,40.0,28.428571428571427,-12.0,-0.42857142857142705
Hayes Grier_S21,Hayes Grier,21,7,28.0,9.333333333333334,3,9.0,9.5,4,32.0,27.214285714285715,-4.0,0.7857142857142847
Alexa PenaVega_S21,Alexa PenaVega,21,7,27.5,9.166666666666666,3,9.0,9.5,5,30.0,28.5,-2.5,-1.0
Carlos PenaVega_S21,Carlos PenaVega,21,8,28.9998,9.6666,3,9.6666,9.6666,2,28.0,29.437475,0.9998000000000005,-0.4376749999999987
Tamar Braxton_S21,Tamar Braxton,21,8,28.0,9.333333333333334,3,9.0,10.0,3,27.0,28.9375,1.0,-0.9375
Alexa PenaVega_S21,Alexa PenaVega,21,8,26.9998,8.999933333333333,3,8.6666,9.6666,5,27.5,28.312475,-0.5001999999999995,-1.3126749999999987
Alek Skarlatos_S21,Alek Skarlatos,21,8,25.0,8.333333333333334,3,8.0,9.0,6,26.5,26.5,-1.5,-1.5
Andy Grammer_S21,Andy Grammer,21,8,23.9998,7.999933333333334,3,7.6666,8.6666,7,28.0,27.874975,-4.0001999999999995,-3.8751749999999987
Bindi Irwin_S21,Bindi Irwin,21,8,28.0,9.333333333333334,3,9.0,10.0,4,29.0,30.25,-1.0,-2.25
Nick Carter_S21,Nick Carter,21,8,33.0,11.0,3,11.0,11.0,1,27.0,30.4375,6.0,2.5625
Tamar Braxton_S21,Tamar Braxton,21,9,24.5,8.166666666666666,3,8.0,8.5,6,28.0,28.444444444444443,-3.5,-3.944444444444443
Carlos PenaVega_S21,Carlos PenaVega,21,9,27.0,9.0,3,9.0,9.0,4,28.9998,29.166644444444444,-1.9998000000000005,-2.1666444444444437
Alek Skarlatos_S21,Alek Skarlatos,21,9,25.5,8.5,3,8.5,8.5,5,25.0,26.38888888888889,0.5,-0.8888888888888893
Nick Carter_S21,Nick Carter,21,9,27.5,9.166666666666666,3,9.0,9.5,3,33.0,30.11111111111111,-5.5,-2.6111111111111107
Bindi Irwin_S21,Bindi Irwin,21,9,30.0,10.0,3,10.0,10.0,1,28.0,30.22222222222222,2.0,-0.22222222222222143
Alexa PenaVega_S21,Alexa PenaVega,21,9,30.0,10.0,3,10.0,10.0,2,26.9998,28.499977777777776,3.0001999999999995,1.5000222222222241
Bindi Irwin_S21,Bindi Irwin,21,10,31.5,10.5,3,10.5,10.5,2,30.0,30.35,1.5,1.1499999999999986
Nick Carter_S21,Nick Carter,21,10,27.0,9.0,3,9.0,9.0,4,27.5,29.8,-0.5,-2.8000000000000007
Alek Skarlatos_S21,Alek Skarlatos,21,10,28.5,9.5,3,9.5,9.5,3,25.5,26.6,3.0,1.8999999999999986
Carlos PenaVega_S21,Carlos PenaVega,21,10,31.5,10.5,3,10.0,11.0,1,27.0,29.39998,4.5,2.1000200000000007
Bindi Irwin_S21,Bindi Irwin,21,11,30.0,10.0,3,10.0,10.0,2,31.5,30.318181818181817,-1.5,-0.31818181818181657
Carlos PenaVega_S21,Carlos PenaVega,21,11,30.0,10.0,3,10.0,10.0,1,31.5,29.454527272727272,-1.5,0.5454727272727276
Alek Skarlatos_S21,Alek Skarlatos,21,11,27.999899999999997,9.3333,3,9.3333,9.3333,4,28.5,26.727263636363638,-0.5001000000000033,1.2726363636363587
Nick Carter_S21,Nick Carter,21,11,30.0,10.0,3,10.0,10.0,3,27.0,29.818181818181817,3.0,0.18181818181818343
Marla Maples_S22,Marla Maples,22,1,21.0,7.0,3,7.0,7.0,7,,21.0,,0.0
Ginger Zee_S22,Ginger Zee,22,1,23.0,7.666666666666667,3,7.0,8.0,3,,23.0,,0.0
Von Miller_S22,Von Miller,22,1,21.0,7.0,3,6.0,8.0,6,,21.0,,0.0
Geraldo Rivera_S22,Geraldo Rivera,22,1,13.0,4.333333333333333,3,4.0,5.0,12,,13.0,,0.0
Doug Flutie_S22,Doug Flutie,22,1,15.0,5.0,3,5.0,5.0,11,,15.0,,0.0
Mischa Barton_S22,Mischa Barton,22,1,16.0,5.333333333333333,3,5.0,6.0,10,,16.0,,0.0
Kim Fields_S22,Kim Fields,22,1,20.0,6.666666666666667,3,6.0,7.0,9,,20.0,,0.0
Nyle DiMarco_S22,Nyle DiMarco,22,1,23.0,7.666666666666667,3,7.0,8.0,1,,23.0,,0.0
Antonio Brown_S22,Antonio Brown,22,1,21.0,7.0,3,6.0,8.0,4,,21.0,,0.0
Wanya Morris_S22,Wanya Morris,22,1,23.0,7.666666666666667,3,7.0,8.0,2,,23.0,,0.0
Paige VanZant_S22,Paige VanZant,22,1,21.0,7.0,3,7.0,7.0,5,,21.0,,0.0
Jodie Sweetin_S22,Jodie Sweetin,22,1,20.0,6.666666666666667,3,6.0,7.0,8,,20.0,,0.0
Marla Maples_S22,Marla Maples,22,2,20.0,6.666666666666667,3,6.0,7.0,7,21.0,20.5,-1.0,-0.5
Wanya Morris_S22,Wanya Morris,22,2,24.0,8.0,3,8.0,8.0,2,23.0,23.5,1.0,0.5
Paige VanZant_S22,Paige VanZant,22,2,24.0,8.0,3,8.0,8.0,1,21.0,22.5,3.0,1.5
Jodie Sweetin_S22,Jodie Sweetin,22,2,21.0,7.0,3,7.0,7.0,4,20.0,20.5,1.0,0.5
Mischa Barton_S22,Mischa Barton,22,2,15.0,5.0,3,5.0,5.0,11,16.0,15.5,-1.0,-0.5
Antonio Brown_S22,Antonio Brown,22,2,19.0,6.333333333333333,3,6.0,7.0,9,21.0,20.0,-2.0,-1.0
Nyle DiMarco_S22,Nyle DiMarco,22,2,20.0,6.666666666666667,3,6.0,7.0,8,23.0,21.5,-3.0,-1.5
Von Miller_S22,Von Miller,22,2,20.0,6.666666666666667,3,6.0,7.0,5,21.0,20.5,-1.0,-0.5
Kim Fields_S22,Kim Fields,22,2,19.0,6.333333333333333,3,6.0,7.0,10,20.0,19.5,-1.0,-0.5
Doug Flutie_S22,Doug Flutie,22,2,20.0,6.666666666666667,3,6.0,7.0,6,15.0,17.5,5.0,2.5
Geraldo Rivera_S22,Geraldo Rivera,22,2,13.0,4.333333333333333,3,4.0,5.0,12,13.0,13.0,0.0,0.0
Ginger Zee_S22,Ginger Zee,22,2,21.0,7.0,3,7.0,7.0,3,23.0,22.0,-2.0,-1.0
Kim Fields_S22,Kim Fields,22,3,22.0,7.333333333333333,3,7.0,8.0,5,19.0,20.333333333333332,3.0,1.6666666666666679
Ginger Zee_S22,Ginger Zee,22,3,21.0,7.0,3,7.0,7.0,6,21.0,21.666666666666668,0.0,-0.6666666666666679
Von Miller_S22,Von Miller,22,3,20.0,6.666666666666667,3,6.0,7.0,9,20.0,20.333333333333332,0.0,-0.33333333333333215
Mischa Barton_S22,Mischa Barton,22,3,18.0,6.0,3,6.0,6.0,11,15.0,16.333333333333332,3.0,1.6666666666666679
Marla Maples_S22,Marla Maples,22,3,21.0,7.0,3,7.0,7.0,7,20.0,20.666666666666668,1.0,0.33333333333333215
Antonio Brown_S22,Antonio Brown,22,3,20.0,6.666666666666667,3,6.0,7.0,8,19.0,20.0,1.0,0.0
Wanya Morris_S22,Wanya Morris,22,3,24.0,8.0,3,8.0,8.0,2,24.0,23.666666666666668,0.0,0.33333333333333215
Doug Flutie_S22,Doug Flutie,22,3,20.0,6.666666666666667,3,6.0,7.0,10,20.0,18.333333333333332,0.0,1.6666666666666679
Nyle DiMarco_S22,Nyle DiMarco,22,3,25.0,8.333333333333334,3,8.0,9.0,1,20.0,22.666666666666668,5.0,2.333333333333332
Jodie Sweetin_S22,Jodie Sweetin,22,3,23.0,7.666666666666667,3,7.0,8.0,4,21.0,21.333333333333332,2.0,1.6666666666666679
Paige VanZant_S22,Paige VanZant,22,3,23.0,7.666666666666667,3,7.0,8.0,3,24.0,22.666666666666668,-1.0,0.33333333333333215
Antonio Brown_S22,Antonio Brown,22,4,35.0,8.75,4,8.0,9.0,4,20.0,23.75,15.0,11.25
Marla Maples_S22,Marla Maples,22,4,28.0,7.0,4,7.0,7.0,8,21.0,22.5,7.0,5.5
Jodie Sweetin_S22,Jodie Sweetin,22,4,27.0,6.75,4,6.0,7.0,9,23.0,22.75,4.0,4.25
Kim Fields_S22,Kim Fields,22,4,32.0,8.0,4,8.0,8.0,6,22.0,23.25,10.0,8.75
Paige VanZant_S22,Paige VanZant,22,4,36.0,9.0,4,9.0,9.0,1,23.0,26.0,13.0,10.0
Ginger Zee_S22,Ginger Zee,22,4,36.0,9.0,4,9.0,9.0,2,21.0,25.25,15.0,10.75
Doug Flutie_S22,Doug Flutie,22,4,24.0,6.0,4,6.0,6.0,10,20.0,19.75,4.0,4.25
Von Miller_S22,Von Miller,22,4,32.0,8.0,4,8.0,8.0,7,20.0,23.25,12.0,8.75
Wanya Morris_S22,Wanya Morris,22,4,35.0,8.75,4,8.0,9.0,3,24.0,26.5,11.0,8.5
Nyle DiMarco_S22,Nyle DiMarco,22,4,34.0,8.5,4,8.0,9.0,5,25.0,25.5,9.0,8.5
Kim Fields_S22,Kim Fields,22,5,28.0,7.0,4,6.0,8.0,7,32.0,24.2,-4.0,3.8000000000000007
Antonio Brown_S22,Antonio Brown,22,5,26.0,6.5,4,6.0,7.0,9,35.0,24.2,-9.0,1.8000000000000007
Jodie Sweetin_S22,Jodie Sweetin,22,5,35.0,8.75,4,8.0,9.0,2,27.0,25.2,8.0,9.8
Von Miller_S22,Von Miller,22,5,29.0,7.25,4,7.0,8.0,6,32.0,24.4,-3.0,4.600000000000001
Ginger Zee_S22,Ginger Zee,22,5,32.0,8.0,4,8.0,8.0,3,36.0,26.6,-4.0,5.399999999999999
Paige VanZant_S22,Paige VanZant,22,5,31.0,7.75,4,7.0,8.0,4,36.0,27.0,-5.0,4.0
Doug Flutie_S22,Doug Flutie,22,5,28.0,7.0,4,7.0,7.0,8,24.0,21.4,4.0,6.600000000000001
Wanya Morris_S22,Wanya Morris,22,5,30.0,7.5,4,7.0,8.0,5,35.0,27.2,-5.0,2.8000000000000007
Nyle DiMarco_S22,Nyle DiMarco,22,5,37.0,9.25,4,9.0,10.0,1,34.0,27.8,3.0,9.2
Ginger Zee_S22,Ginger Zee,22,6,24.0,8.0,3,8.0,8.0,8,32.0,26.166666666666668,-8.0,-2.166666666666668
Paige VanZant_S22,Paige VanZant,22,6,28.0,9.333333333333334,3,9.0,10.0,2,31.0,27.166666666666668,-3.0,0.8333333333333321
Kim Fields_S22,Kim Fields,22,6,24.0,8.0,3,8.0,8.0,7,28.0,24.166666666666668,-4.0,-0.16666666666666785
Antonio Brown_S22,Antonio Brown,22,6,27.0,9.0,3,9.0,9.0,3,26.0,24.666666666666668,1.0,2.333333333333332
Wanya Morris_S22,Wanya Morris,22,6,29.0,9.666666666666666,3,9.0,10.0,1,30.0,27.5,-1.0,1.5
Von Miller_S22,Von Miller,22,6,24.0,8.0,3,8.0,8.0,6,29.0,24.333333333333332,-5.0,-0.33333333333333215
Nyle DiMarco_S22,Nyle DiMarco,22,6,25.0,8.333333333333334,3,8.0,9.0,4,37.0,27.333333333333332,-12.0,-2.333333333333332
Jodie Sweetin_S22,Jodie Sweetin,22,6,25.0,8.333333333333334,3,8.0,9.0,5,35.0,25.166666666666668,-10.0,-0.16666666666666785
Doug Flutie_S22,Doug Flutie,22,6,21.0,7.0,3,7.0,7.0,9,28.0,21.333333333333332,-7.0,-0.33333333333333215
Paige VanZant_S22,Paige VanZant,22,7,27.5,9.166666666666666,3,9.0,9.5,3,28.0,27.214285714285715,-0.5,0.2857142857142847
Jodie Sweetin_S22,Jodie Sweetin,22,7,25.5,8.5,3,8.0,9.0,8,25.0,25.214285714285715,0.5,0.2857142857142847
Kim Fields_S22,Kim Fields,22,7,26.0,8.666666666666666,3,8.5,9.0,6,24.0,24.428571428571427,2.0,1.571428571428573
Ginger Zee_S22,Ginger Zee,22,7,27.5,9.166666666666666,3,9.0,9.5,2,24.0,26.357142857142858,3.5,1.1428571428571423
Nyle DiMarco_S22,Nyle DiMarco,22,7,28.0,9.333333333333334,3,9.0,9.5,1,25.0,27.428571428571427,3.0,0.571428571428573
Von Miller_S22,Von Miller,22,7,26.0,8.666666666666666,3,8.5,9.0,7,24.0,24.571428571428573,2.0,1.428571428571427
Antonio Brown_S22,Antonio Brown,22,7,26.0,8.666666666666666,3,8.5,9.0,5,27.0,24.857142857142858,-1.0,1.1428571428571423
Wanya Morris_S22,Wanya Morris,22,7,27.5,9.166666666666666,3,9.0,9.5,4,29.0,27.5,-1.5,0.0
Nyle DiMarco_S22,Nyle DiMarco,22,8,29.0,9.666666666666666,3,9.0,10.0,3,28.0,27.625,1.0,1.375
Antonio Brown_S22,Antonio Brown,22,8,27.0,9.0,3,9.0,9.0,5,26.0,25.125,1.0,1.875
Ginger Zee_S22,Ginger Zee,22,8,30.0,10.0,3,10.0,10.0,2,27.5,26.8125,2.5,3.1875
Paige VanZant_S22,Paige VanZant,22,8,28.0,9.333333333333334,3,9.0,10.0,4,27.5,27.3125,0.5,0.6875
Wanya Morris_S22,Wanya Morris,22,8,25.0,8.333333333333334,3,8.0,9.0,6,27.5,27.1875,-2.5,-2.1875
Jodie Sweetin_S22,Jodie Sweetin,22,8,30.0,10.0,3,10.0,10.0,1,25.5,25.8125,4.5,4.1875
Nyle DiMarco_S22,Nyle DiMarco,22,9,28.5,9.5,3,9.5,9.5,3,29.0,27.72222222222222,-0.5,0.7777777777777786
Paige VanZant_S22,Paige VanZant,22,9,29.5,9.833333333333334,3,9.5,10.0,2,28.0,27.555555555555557,1.5,1.9444444444444429
Antonio Brown_S22,Antonio Brown,22,9,27.5,9.166666666666666,3,9.0,9.5,5,27.0,25.38888888888889,0.5,2.1111111111111107
Ginger Zee_S22,Ginger Zee,22,9,28.0,9.333333333333334,3,9.0,9.5,4,30.0,26.944444444444443,-2.0,1.0555555555555571
Wanya Morris_S22,Wanya Morris,22,9,30.0,10.0,3,10.0,10.0,1,25.0,27.5,5.0,2.5
Ginger Zee_S22,Ginger Zee,22,10,28.333199999999998,9.4444,3,9.3333,9.6666,3,28.0,27.083319999999997,0.33319999999999794,1.249880000000001
Paige VanZant_S22,Paige VanZant,22,10,29.666600000000003,9.888866666666667,3,9.6666,10.0,1,29.5,27.76666,0.16660000000000252,1.8999400000000009
Nyle DiMarco_S22,Nyle DiMarco,22,10,28.9998,9.6666,3,9.6666,9.6666,2,28.5,27.84998,0.49980000000000047,1.1498200000000018
Terra Jole_S23,Terra Jole,23,1,25.0,6.25,4,6.0,7.0,8,,25.0,,0.0
Jake T. Austin_S23,Jake T. Austin,23,1,22.0,5.5,4,5.0,6.0,11,,22.0,,0.0
Laurie Hernandez_S23,Laurie Hernandez,23,1,31.0,7.75,4,7.0,8.0,2,,31.0,,0.0
Ryan Lochte_S23,Ryan Lochte,23,1,24.0,6.0,4,6.0,6.0,10,,24.0,,0.0
Vanilla Ice_S23,Vanilla Ice,23,1,25.0,6.25,4,5.0,7.0,7,,25.0,,0.0
Jana Kramer_S23,Jana Kramer,23,1,27.0,6.75,4,6.0,8.0,4,,27.0,,0.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,1,26.0,6.5,4,6.0,7.0,5,,26.0,,0.0
Marilu Henner_S23,Marilu Henner,23,1,27.0,6.75,4,6.0,7.0,3,,27.0,,0.0
James Hinchcliffe_S23,James Hinchcliffe,23,1,31.0,7.75,4,7.0,8.0,1,,31.0,,0.0
Babyface_S23,Babyface,23,1,26.0,6.5,4,6.0,7.0,6,,26.0,,0.0
Rick Perry_S23,Rick Perry,23,1,20.0,5.0,4,5.0,5.0,13,,20.0,,0.0
Amber Rose_S23,Amber Rose,23,1,24.0,6.0,4,6.0,6.0,9,,24.0,,0.0
Maureen McCormick_S23,Maureen McCormick,23,1,22.0,5.5,4,5.0,6.0,12,,22.0,,0.0
Laurie Hernandez_S23,Laurie Hernandez,23,2,32.0,8.0,4,8.0,8.0,1,31.0,31.5,1.0,0.5
Vanilla Ice_S23,Vanilla Ice,23,2,26.0,6.5,4,6.0,7.0,8,25.0,25.5,1.0,0.5
James Hinchcliffe_S23,James Hinchcliffe,23,2,29.0,7.25,4,7.0,8.0,4,31.0,30.0,-2.0,-1.0
Maureen McCormick_S23,Maureen McCormick,23,2,26.0,6.5,4,6.0,7.0,9,22.0,24.0,4.0,2.0
Marilu Henner_S23,Marilu Henner,23,2,27.0,6.75,4,6.0,7.0,7,27.0,27.0,0.0,0.0
Terra Jole_S23,Terra Jole,23,2,31.0,7.75,4,7.0,8.0,2,25.0,28.0,6.0,3.0
Jana Kramer_S23,Jana Kramer,23,2,29.0,7.25,4,7.0,8.0,5,27.0,28.0,2.0,1.0
Babyface_S23,Babyface,23,2,30.0,7.5,4,7.0,8.0,3,26.0,28.0,4.0,2.0
Ryan Lochte_S23,Ryan Lochte,23,2,24.0,6.0,4,6.0,6.0,12,24.0,24.0,0.0,0.0
Rick Perry_S23,Rick Perry,23,2,22.0,5.5,4,5.0,6.0,13,20.0,21.0,2.0,1.0
Amber Rose_S23,Amber Rose,23,2,24.0,6.0,4,6.0,6.0,11,24.0,24.0,0.0,0.0
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,2,28.0,7.0,4,7.0,7.0,6,26.0,27.0,2.0,1.0
Jake T. Austin_S23,Jake T. Austin,23,2,24.0,6.0,4,6.0,6.0,10,22.0,23.0,2.0,1.0
Laurie Hernandez_S23,Laurie Hernandez,23,3,31.0,7.75,4,7.0,8.0,2,32.0,31.333333333333332,-1.0,-0.33333333333333215
Rick Perry_S23,Rick Perry,23,3,23.0,5.75,4,5.0,6.0,12,22.0,21.666666666666668,1.0,1.3333333333333321
Calvin Johnson Jr._S23,Calvin Johnson Jr.,23,3,32.0,8.0,4,8.0,8.0,1,28.0,28.666666666666668,4.0,3.333333333333332
Amber Rose_S23,Amber Rose,23,3,25.0,6.25,4,6.0,7.0,8,24.0,24.333333333333332,1.0,0.6666666666666679
Jana Kramer_S23,Jana Kramer,23,3,26.0,6.5,4,6.0,7.0,7,29.0,27.333333333333332,-3.0,-1.3333333333333321
Babyface_S23,Babyface,23,3,25.0,6.25,4,6.0,7.0,10,30.0,27.0,-5.0,-2.0
